"","id","v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","Actual_Seg","Kmeans.cluster"
"210",210,4.92394287921508,8.75475142733283,8.79247075549023,8.61600691494679,2.50644487603889,1,10,5.65083027605791,7.22634385349998,2.86571026641455,1,5
"211",211,10,7.40454702742238,2.62271176581405,1,2.73558651266503,10,8.19741933735865,1,8.06586033375227,1.14678852087774,1,4
"212",212,2.72414749372024,2.59843871089015,5.40562689755435,1,9.13221551938755,10,10,1,6.79260815625029,1,1,6
"213",213,3.57380291445643,2.94504664167403,2.75585596976271,1,1,10,5.4511958534782,6.49146213223508,5.11230762882712,7.56543300547887,1,2
"214",214,5.23058428866802,1,6.48404928453968,4.82179958968308,10,10,4.95239859906104,1.1896998650067,1,1,1,6
"215",215,1.84511669392505,2.59828207267159,10,8.07547410958679,10,10,1.95021212102155,6.69460937946311,1,7.84394159773067,1,1
"216",216,1.1281052326686,6.17949498791775,2.27753432181815,10,10,4.97674556153777,2.86983636712339,4.75995051691813,8.52211802701668,3.5582489382416,1,5
"217",217,1.478190291564,2.8678426490481,1,10,1,10,6.17578539515768,6.78908511054686,3.64903437042648,1,1,2
"218",218,5.12383647131958,6.80188373019527,2.58449831461346,3.09717326537691,1,9.33461110658343,4.30444285487589,1.83947032487401,10,1,1,2
"219",219,3.72722545534185,5.37053608586604,10,5.14689409840538,1.83900478161694,3.50639872173179,8.35296852204771,10,2.86866903561429,7.89112674230338,1,5
"220",220,1.30751924884028,9.671900340443,1,2.32266845533405,1,6.49905851847025,10,2.0648814673909,9.67459127165984,1.49536134266065,1,2
"221",221,9.20670911495603,6.24810660917893,6.96801896001381,5.24558927376752,1.58666715054078,1,8.57847782182431,1,5.11989353665831,1,1,4
"222",222,2.5867590801323,4.17922200571339,1,5.99963454386057,2.75167185681635,5.23828037730319,10,3.02665622511157,10,5.93029992578071,1,2
"223",223,1,7.19540133611053,4.65951510500519,1,4.33638585461633,7.63801436659941,6.13367897610574,1,1,4.68421155301396,1,2
"224",224,1,2.08805055941991,10,1,1,10,9.11132135078706,3.33081252335264,2.73820820276693,1,1,6
"225",225,7.79410475335139,6.12346877510609,1,9.73709193313995,5.17286414839743,1.56768071075909,5.90454861328311,2.78418351388338,10,1.39197451462776,1,5
"226",226,7.45137570636274,5.56253470182056,1,4.5513569844927,5.79201955846132,7.65400208212313,4.1990445284959,1,5.38083392856626,4.15075751765351,1,3
"227",227,1.4622016565009,1,4.14451762309313,3.7880465855818,8.64267403795625,7.24062766793942,7.98500576154029,7.73011486396619,9.23388446877331,1,1,6
"228",228,10,6.80844049346096,2.02730248295577,3.792605059403,6.52451872006609,1.5953241131036,10,4.32140418016503,5.25417470155536,2.39201734547004,1,3
"229",229,10,9.19303644945785,5.1927170040327,1.80422367883322,6.17675914873259,10,2.87613558000347,5.37153254445769,1,1,1,4
"230",230,6.1311018655617,6.06993260026635,1,6.30779831001045,4.16318611789264,3.48087382737371,10,3.80497177639076,7.92523953477918,1,1,2
"231",231,5.23693043831985,10,6.20634390229847,6.65169401081957,7.7533273209205,6.92695031172547,7.35083284256131,1,5.95574147668996,5.75025113044119,1,3
"232",232,5.31352910552907,1,3.30101557132062,1,1.7398412076832,2.62334430784919,10,10,1,2.70207521201907,1,6
"233",233,10,1,1,5.10503727280975,1.10708732584538,10,10,9.67503695581899,5.42359030284807,7.59221198194019,1,4
"234",234,1,1.5624947261668,1,7.64109282407517,9.38773783028682,8.36318941641111,9.00141178987346,2.87877372960771,7.48421013316891,1,1,2
"235",235,1,1,10,1,2.93283227243352,10,1,6.79492385628645,7.32469421740871,2.95624178342007,1,1
"236",236,1,6.29654575950915,6.02740865335117,6.94035334629465,1,10,5.67124464998703,1,4.09810600535106,1.74681045191158,1,2
"237",237,6.94021593397761,7.44894988516135,6.91193817084867,4.25916956265302,1,8.19420448204447,10,3.10023012942608,6.68872223459058,2.63342906136811,1,6
"238",238,7.07031552965213,7.11857489640446,1,6.90773878802723,6.75349858399232,10,6.9291864221079,1,4.08762410046134,1,1,2
"239",239,5.75042555384819,4.35301014985861,2.43393934240786,9.29418285044889,2.47499613031626,2.52561776010058,6.94430718119404,7.23751016760056,10,1,1,5
"240",240,1.08526737538683,4.08165269040564,2.86743590142366,5.4435283202487,2.45893944644386,10,9.84097817457399,5.14726609422235,8.78326955372351,1,1,2
"241",241,1,1,5.84065335232766,6.1923808500656,9.29199301137992,7.47884265107033,10,4.32714859312152,2.93142236496272,1,1,6
"242",242,1,1.72892405321386,9.59966241302765,1.37974719697208,2.16628302278161,7.16946070765914,4.15839962319835,5.12016093207414,9.61379456063459,10,1,1
"243",243,1,10,1,3.37885423306707,1,5.60457952984257,10,5.70159548691445,3.35067266727217,1.29040674244704,1,2
"244",244,1,1,2.31361695133638,7.51170567071991,7.97815922033648,10,2.99190708140257,1,3.8603508236312,1,1,2
"245",245,3.0459791218637,3.97466952483928,6.35136194035414,1,1,10,3.74056051057002,1,1,6.51222282192468,1,2
"246",246,3.3953312047811,1,4.98199406548862,8.79900036121478,1,6.99459693635834,8.89646218736216,6.95922725309173,1.9499281634049,1,1,6
"247",247,1,6.58292208410606,1,2.16617128388295,1,7.26238757719591,8.59894733754091,1,3.25539746361614,10,1,2
"248",248,6.79068492784555,7.46291572301431,10,5.45624112428873,7.76278137789922,10,9.61931283424001,5.3906773604747,8.46380068244601,5.3356582874156,1,6
"249",249,2.46983525197309,10,9.92471134836825,10,1,4.56332309675321,8.36058489681318,3.25148776138337,5.75390440254519,1.16087225972505,1,5
"250",250,1,7.09502170064463,6.8347010251595,1,2.55799130197828,10,10,3.43944334244509,1,1,1,6
"251",251,1,1,10,7.15587219954608,1,9.57569166534107,10,7.15804293874776,1,6.10895139641814,1,6
"252",252,1.31043064113216,1,8.55411778141791,1,1.64939935037448,10,6.42537814085489,5.42887625905324,10,5.14449853435488,1,6
"253",253,1,8.13495020550325,1,1,2.62628834529013,1,3.86670051788875,1,1.57612083564198,1,1,2
"254",254,6.52465752627132,5.19166334336178,9.930177647539,6.42158275310051,6.57588561398911,10,10,7.89776197700644,2.43783770663487,5.02414888760387,1,6
"255",255,5.1760014934964,4.43614906780687,5.11081628335024,2.92974642688774,1,5.91325459819833,6.28709614145189,7.28214209704607,1,8.0929088006152,1,4
"256",256,4.19440997077766,1,1,2.30483292698742,7.87809776817504,8.14939059774698,7.69457698431391,5.22794316428787,6.15012375507291,4.97939508359171,1,3
"257",257,5.91100223506737,9.92380192464523,1,10,1,7.8053062205708,1,5.07379329773425,3.81195432930355,7.15364322162163,1,4
"258",258,1,3.11476622421642,8.95234874548477,2.59998019999136,1,5.51170296621287,9.97462279798008,4.89710994367847,9.03699189186874,3.03126056537753,1,6
"259",259,3.50887429351838,4.79011356813213,1.63585307409172,2.48852336859697,6.21352883240296,10,7.09155811725622,2.16689736220211,9.94649249322917,1,1,2
"260",260,2.37319585477652,3.54303258538235,7.5192325313855,1,3.96010984138764,1,10,8.21564037157261,8.60514691806455,5.50811748397213,1,6
"261",261,1,3.38131373646416,1,5.88090745682295,1,4.49899855752882,10,2.08542538061827,3.47491236823139,7.94532512092397,1,2
"262",262,10,2.87039333733149,6.76904960583432,1,6.00060312789227,5.84942559338291,8.41224433836941,8.27982221824719,1,3.73982892700606,1,4
"263",263,3.07464833940739,4.05494848276118,1,5.07624906028625,1,1,10,1,1,2.1161587886676,1,2
"264",264,1,6.75068646476059,5.47346372435011,1,7.4259274710833,10,7.58515425117219,1,5.89386354277178,1,1,2
"265",265,9.75670001972393,1.12095881250999,1.74735220097608,1,5.37820808392953,5.32237820941707,9.9665909323542,3.59205784250528,7.50307298412052,3.55080017509125,1,3
"266",266,2.44380503370199,10,3.55449531564907,1,3.54270109669655,10,8.76334273019958,10,3.58321313034546,1,1,2
"267",267,3.52481271119204,10,5.98437598846061,9.73890356827425,1,3.93804372455558,7.32762168479508,5.2671801158378,1,5.40174546203709,1,5
"268",268,1,6.5395122264394,10,1,1,10,10,4.51035434353348,10,3.91403778618781,1,6
"269",269,3.77272301612586,10,1,1.69260898298639,3.70503061675684,10,10,4.75490761889257,1.61885122731889,1,1,2
"270",270,1.00387245077556,1,5.29993200540256,1,1,10,10,4.4408606804488,10,7.69761211994025,1,6
"271",271,4.11750674638124,5.45277676621924,1,6.61409151557885,6.14785062868774,10,9.6160118697337,1,9.39390624541509,1,1,2
"272",272,10,6.08536385038229,3.4642290391506,1,1,4.79024370217109,10,5.16080870095798,6.53629363443343,8.0986444838654,1,4
"273",273,4.49447536233382,1,1,1.31097318570785,1,4.99120735451882,10,10,10,1,1,6
"274",274,4.29811905168724,4.97549606575764,5.73133074735473,7.57902556430017,1.1037683351135,8.36096773674566,10,1.85920425508708,1,1.99054509710664,1,6
"275",275,4.19630431670795,8.02411692019454,6.46028827597062,3.23997238438618,6.04965364274324,4.50356973480554,10,1,6.55265905090285,1.32473430075737,1,6
"276",276,2.04494432294802,1,8.77352484035048,1,2.41012750502998,10,6.11922424717755,5.07480047983186,3.0813307458207,1,1,6
"277",277,1,5.04498934262574,1,4.6185945710458,4.79663459263321,10,10,3.08383556457893,10,3.48907181737142,1,2
"278",278,4.20898518147842,1,10,7.06031239159458,5.36983805327477,10,10,4.98132292811828,1.8510682045478,4.33620451247346,1,6
"279",279,5.55353632855337,7.99404779958196,1.09764932941337,1.12272963433022,1,4.31449796370825,1,9.71220938241109,6.61901295091768,3.13335265939448,1,4
"280",280,1,7.65921310852924,4.65783502879303,1,1,10,6.98840098460566,3.35080555901768,10,1.16940946502269,1,2
"281",281,4.21891565431722,1,9.98546630759698,1,1,9.45088466619513,10,9.97224478274921,10,1,1,6
"282",282,1.76717671161064,9.97725322426302,5.67327563141691,1,9.15214418769083,5.57473729736916,2.95873986572434,4.74055675312791,5.78757603068209,10,1,3
"283",283,3.44390995574423,1.396630011921,1,7.29897132952801,1,3.78890372477034,9.43034748955956,4.38487722835053,9.44514201967874,2.25798063944959,1,2
"284",284,1.7274206288947,4.89911152339379,7.46141417293021,5.08479303618489,10,5.12066530855227,10,4.99866583373886,1,1,1,6
"285",285,3.21172264696288,7.61745618538065,8.83547109875395,5.56781252431412,8.78550695174384,1,10,2.04092747200623,2.4772628569466,8.06817861861307,1,3
"286",286,5.61404620148651,9.64888076443881,7.12854445891156,1,2.87864383623787,10,7.60412328078322,5.70363994247074,9.20954845225899,9.17222236486255,1,4
"287",287,1,10,2.68567969869925,1,7.03960112914322,9.27114739923641,9.1915722419289,10,4.57324262859003,4.99648430807553,1,2
"288",288,10,2.79391605412112,9.04640878813744,8.03353939451801,2.96306394458833,10,10,1,10,2.39603522561526,1,6
"289",289,1,4.36848539617099,9.46587032265468,10,1,9.35674191209927,1,3.15311261841237,7.66879244953779,1,1,5
"290",290,1,10,9.1826885345977,7.79577735564093,1,3.34159048172077,5.15114961592007,6.55658694469653,10,10,1,5
"291",291,1,3.54034718172858,7.10995596064812,4.15788106557263,1.24351480055119,10,2.11385465741658,4.498235769497,1,3.99412531918228,1,2
"292",292,1,1.54032888507437,5.7082361592411,2.99940230989633,1,9.75622813979509,10,1,1,1,1,6
"293",293,9.89360055977478,1,3.37850983017279,4.14982745562704,8.77895075780527,7.63812226197717,7.11414103812107,2.56268965598876,3.30070177753023,4.97416515756669,1,3
"294",294,2.86538089001113,10,1,1,1,2.88907857078771,10,10,1,1,1,2
"295",295,1,10,10,5.34843780737561,2.20867473071047,1,6.48440831165147,1.10932503034313,2.83913271352669,4.08908305615074,1,5
"296",296,10,5.55721594002556,2.81537837209568,10,6.02022133348205,4.87594531922077,10,2.57232949570921,4.82869657858605,1.70915689483672,1,4
"297",297,1,8.03779870870105,3.16299752152449,1,5.93373840063727,10,10,5.68338046158456,5.32823879660484,1,1,2
"298",298,5.37542404917609,8.26495405000306,1,3.33048051881521,6.03806665488649,10,9.61105703019934,1,4.74344939466224,4.24727195251307,1,2
"299",299,5.4729954289079,8.06650265069603,6.34197226010163,5.26127026296776,1.95117043580025,10,1,1,7.32065883970279,4.95681387855104,1,4
"300",300,1,4.59300494986682,1,1.51852342767938,1,7.67837062772894,2.13359716470957,1.22284038911576,1,1,1,2
"301",1,10,4.36956501357725,5.80656416178599,1.66184121903662,6.0582274860015,10,4.55969129714145,10,4.231944476387,3.13208766126998,2,4
"302",2,2.36116838156304,10,1,4.76514349107145,6.4907701557711,1,3.26077015933678,4.55280880676494,5.74844024425514,3.66877326352544,2,5
"303",3,10,7.27233669277107,9.47056002248035,7.56651131724355,3.56400008812261,2.91453373650129,3.58650648215585,5.20875218794752,6.92949636634958,3.46441795262311,2,4
"304",4,4.87519730777431,5.44705030585309,1,5.78056842184392,2.21708180506559,5.52746875220271,10,1,1,2.55580862580833,2,2
"305",5,2.526887193556,10,4.75048031055964,7.94694951218392,4.67481470024642,5.66775033736801,2.67517276970205,1,1,9.00301521972718,2,5
"306",6,1,8.20712061185493,8.69394319041981,1,4.91969536021468,10,6.07587841936933,4.33571533736627,2.99032048790101,1,2,6
"307",7,6.36995061337954,3.63738424495532,10,1,8.86448887902626,1.53732708970904,2.56651732840831,3.84951976307238,7.78774363394861,1,2,1
"308",8,3.79556261567071,10,1,1.18472984527014,1.33208314603458,9.09784018493435,9.65579847424962,2.12014722554209,4.18031644835481,1,2,2
"309",9,10,7.74464624818831,8.22405098374486,1.72437129084004,9.24170489069607,10,10,1,1,1.92827644045837,2,6
"310",10,10,5.77922712916718,1,1,8.28083523819918,7.90985110613466,3.17268308687038,1,2.62856185876359,1,2,3
"311",11,4.16187883022855,3.99965089137521,1.56947023277569,7.90177232035746,8.8809746352832,2.2462201440701,7.89615750712785,1,5.87744552009842,5.00293538347936,2,3
"312",12,10,4.45196744185591,2.39340915802698,2.1203908053282,1,2.52096434546988,9.09007172656224,2.35066076884211,1.71156130450771,1,2,4
"313",13,6.4116066383674,10,5.94001182988938,2.77691296406068,1,8.38244683444527,1,3.20382479564437,1.63218510596602,4.57344085798414,2,4
"314",14,4.14550529096753,8.07803228610354,6.08118745199468,1.7214339075451,1.22958560634068,1,10,8.23513083633492,1,1,2,6
"315",15,10,10,10,7.20581276505107,1,8.25095366892947,3.70109593332959,1,1,1,2,4
"316",16,7.70868382070104,9.17274835882358,1,1.98003276901556,1,4.04726120018864,10,1,1,8.32479293178226,2,4
"317",17,10,10,9.24253976780585,5.45526651592981,1,6.65129849287904,10,2.66692753642198,1.15556832988876,3.61727044574708,2,4
"318",18,10,4.57984698846835,4.5619827900949,1,1,8.88734687563099,7.40114207562303,1,1.65669087156371,3.28265117899525,2,4
"319",19,2.1498387548731,10,1,1,3.47187073841216,6.96826231330165,10,8.63933178313138,3.5089008818664,10,2,2
"320",20,10,2.48073950135364,1,6.16933054947919,2.47843520644488,8.31110721069626,1,3.53203028300008,6.26783256077391,2.72091680716113,2,4
"321",21,10,6.10849474871473,4.99408446552085,1,1,9.1248108586434,5.03383249265969,5.89020670798493,2.29450715989582,1,2,4
"322",22,9.47750891551387,2.39791097472233,3.99200219723876,1.91388157658499,2.9499656692072,10,7.29099787540607,8.18858842087446,1,1,2,4
"323",23,10,4.76326264842137,8.5628851601765,1,1,1,2.71587732083602,5.87202896454646,1,4.0339474763298,2,4
"324",24,9.64580595808984,7.8037126999001,3.49146352827127,4.67634745898525,1,10,3.12774764917823,2.17875739400884,1,6.5152975072927,2,4
"325",25,7.86469038228408,5.45359893710927,4.85880555187006,1.38223417599725,1,10,10,1,1,2.71432561871794,2,4
"326",26,10,8.95599543604104,6.9106184562313,2.22083415448434,9.3588790659619,6.44856381760955,1.18180079374196,6.32376750430831,3.54352334975413,5.67726735242681,2,3
"327",27,7.32222873337945,9.10732484923456,10,7.8327379890988,3.90104360665462,4.48461054017953,10,1,1,4.53753890969039,2,4
"328",28,1,3.61658576690029,1,10,5.63204698466755,3.91719843644926,9.42124472505603,1,1,4.46933819024578,2,2
"329",29,8.87357411954934,1.67496565360323,9.47423130089928,3.09328328471762,5.53144807989673,10,10,1.77737481284933,1,1.93141072173832,2,6
"330",30,9.78664567453332,7.48399325411759,2.73394064499013,2.4766661138942,6.75540999694766,3.33044594040296,9.38974256236001,3.17155289965605,2.2658011945834,1,2,4
"331",31,8.51376678097819,7.44146097870901,2.39184778275498,4.97259758384549,1,1,10,1,2.05042812492617,9.81559495911106,2,4
"332",32,10,8.48993716101306,10,8.10590092925094,1,10,8.28158344765551,1,1,4.88165823010276,2,4
"333",33,2.78182214312921,3.79012464048757,10,2.26784306126036,5.50265806218924,7.05428764500283,4.93056395144826,9.3692535604699,1,2.89776339668969,2,6
"334",34,2.65630194817357,1,1,6.26167097093681,4.6018938763983,10,6.14903102977837,2.73560438055193,2.17108171715306,2.60919304291744,2,2
"335",35,5.613951482083,1,1,1,6.6303957357468,5.04186683237654,1.34800787534545,3.3589484604084,1,7.4798937265685,2,3
"336",36,2.55690354622055,10,2.15133670565947,1.27591452544577,4.170291677437,2.99725449665367,3.27480349275634,1,6.4100340908271,6.11038612974279,2,2
"337",37,8.33568076740842,5.3461866218372,10,2.78555151944311,5.34949865711892,1,9.35089189605653,1,10,4.75680161749602,2,6
"338",38,2.63514593668912,8.24043132487975,5.94801512495883,4.50077760560215,9.42789411716969,5.23733392683082,6.78850889315139,5.81572182710754,1.50359710012628,9.68125817258304,2,3
"339",39,5.90165882453653,10,1,1,4.78988974558,1,5.30042386851723,1,9.29981274028068,1,2,2
"340",40,3.63982936128542,5.68563360882565,1,4.88294505651371,1,3.9100887411323,10,1.08434332610501,5.83176250946377,9.81870406685926,2,2
"341",41,9.50070328902619,8.10428763389409,6.45375196766442,5.17853533569652,1.70868282631184,4.94694089916744,8.85057523631355,1,3.39420818195057,1,2,4
"342",42,1.80955028822078,3.03065482718434,9.72382176109507,8.05011471454518,9.00382559660768,4.2490940701133,10,1.08006278580161,1,1,2,6
"343",43,1.78147877537503,4.76853819282454,1,1,1,3.40526355110939,4.8983844637253,1.84191827906091,6.25729400061174,3.43331168334855,2,2
"344",44,9.74581608574788,9.24695412025575,7.11284903160296,1,4.74067551291754,9.98934929848861,10,10,2.8742554485862,10,2,4
"345",45,10,9.98156146653885,4.09355102009894,6.12220859686954,3.36052886448877,1,10,6.71102631937381,2.09641825556169,2.13172298369159,2,4
"346",46,5.68332813415293,10,10,5.42577249866949,3.19037086921041,10,8.07350944113308,1,6.07763754760455,3.67866049356149,2,6
"347",47,10,1,1,2.77398907918716,1,4.15815728252429,8.62513434124851,1,1,4.71735056818798,2,4
"348",48,10,1,5.69583563003279,6.86019098454002,1,7.57812078195465,8.40055143046777,6.93925340375053,7.80051774251418,1,2,6
"349",49,10,10,10,1,6.03274947646653,1,6.28558638115463,4.59904211068192,1,5.26360745194691,2,4
"350",50,1,5.7445832437787,10,1.79409299682078,1.45292675824026,3.51922387925713,10,1,1,1,2,6
"351",1,7.05236719474626,1,1,3.24367514912812,1,3.97740412691399,9.32259819590129,1,9.19361908324936,1.38686625039709,3,2
"352",2,6.49515727398499,8.0539314970026,4.06727519884954,6.94599556805164,7.32519403246074,7.72897928751969,1,10,2.86898987862914,4.88436705688811,3,4
"353",3,10,10,2.98914261443171,10,7.89973009517769,4.90772602797567,3.08771003176318,2.30458442782903,6.71739810998469,1,3,4
"354",4,9.11473409576873,1,5.33087883046646,6.19418549815127,1.7507265980041,10,3.94943715551369,5.49568964633404,5.27963765386589,1,3,4
"355",5,4.90904093787774,6.46674305611715,9.00300891083065,7.52472650069853,1.1102221108727,9.08058405102799,10,4.53113931607749,4.08701101494329,5.19680565026295,3,6
"356",6,5.55645476211101,9.67080281525162,10,1.00972859678361,2.55737928475292,5.65921066584339,8.43177097215807,2.06016374984357,6.31490664878693,1,3,6
"357",7,6.80431429990729,1,5.94119764077524,6.21799477681955,1,8.79776099074475,3.06492219273373,4.03659481158075,6.11170009385208,2.72483870322798,3,1
"358",8,9.31843947831431,8.25196455180998,10,7.98874269880797,1,10,10,6.78567548625776,8.3058762377603,9.33914441913804,3,4
"359",9,10,4.24274671030823,9.56172981013224,1,1.71509528531959,10,8.14339434867477,4.58244877977848,4.32942647558626,10,3,4
"360",10,8.58747311482558,2.70018490727783,1.40620414154661,1,4.94413595500197,10,10,2.79380503331181,4.24217696945322,4.02583212949774,3,2
"361",11,4.49009744131168,5.73479734292461,10,1.51311983272473,10,8.32923914264346,7.91101529469292,1,7.84301796736074,10,3,3
"362",12,9.59846460576003,10,1.81455010335599,5.54544250961495,1,6.99599732676061,1,1.63439395870412,1,7.91205683093432,3,4
"363",13,10,4.91660008218409,10,1.99896524620725,5.70653497594073,9.85361654842742,10,3.02337010695655,1,6.38959704119515,3,6
"364",14,8.80087232991865,5.14931090232285,1.02173017288478,4.68569239556267,10,2.86709652588463,10,6.02645424400128,8.56819161447896,3.12961616157743,3,3
"365",15,9.61693698205971,4.15792261519142,8.40433312961348,1,10,3.66903473615927,6.9616950524854,2.91230640708467,2.6772467510546,3.75934859441677,3,3
"366",16,5.02165223319159,3.82148123589804,10,5.58123757435839,3.21899108704895,5.99829593000553,4.86798883364177,10,6.12180129134777,3.11370540059613,3,1
"367",17,3.09060550316513,1,6.87121487395644,1,5.19743093948496,10,3.76919796768656,10,1.44013509394349,3.88564212048301,3,6
"368",18,10,1,9.48081219326241,10,1.18958714423884,6.68075031109587,1,7.79657774343762,7.17114266335676,1.93976360312014,3,1
"369",19,4.11756351842383,6.6279427081393,1,5.45762977932964,1,1,3.66820639201389,7.58859554544107,1,4.06146834104777,3,5
"370",20,9.62086890365379,1,8.52809644091441,10,1,3.12256100756303,10,7.79567586405493,6.71057267680558,6.52020096544437,3,5
"371",21,10,3.72202877580721,8.20880794907575,1.89882116529957,1,4.49248861155041,8.99045919633354,9.75132059477122,3.60423802715958,9.91288738838564,3,4
"372",22,10,3.66235105987891,1.70896929025421,7.78477122753003,4.25483066374206,9.19002523884832,1,10,2.53449755679733,7.31203676865591,3,4
"373",23,4.79917029760971,2.47504798176475,10,1.72007106891988,1.51028487508255,10,6.2777976448716,5.52385497109428,1,2.65516754557037,3,6
"374",24,2.89215520972833,2.4554554079048,10,2.64425060010486,1,10,3.4706701452189,2.33941888908525,4.68975414690592,1.10097405591917,3,6
"375",25,10,1.67678526441223,7.47643237906359,5.41878685870981,9.73586150735624,1,2.13332985229685,8.70885271941672,5.34291511181638,5.93684498580759,3,1
"376",26,10,5.17891912374758,7.92855037556843,3.47827428188914,1.0561493643658,10,9.4124498603476,1.39469556496578,2.06950766062929,5.93584156889276,3,4
"377",27,7.55201675323675,1,2.31497979828359,1,1,2.12329746704732,4.74399718483898,9.40694549814598,6.73252901086202,5.71239642921788,3,1
"378",28,5.85273078854043,8.09341418340669,9.28146829271805,10,6.70420796941341,8.14504696308825,1,6.52960429433495,6.92142218193678,8.76992298186482,3,1
"379",29,10,4.60980913987825,10,2.70746225593685,10,8.64462203351136,6.79175034058989,5.96542991973289,6.10735321652076,1,3,6
"380",30,6.97237373407265,8.11968652413351,9.14346830340941,8.85884041480859,1.98460530532009,10,10,9.65281889489499,5.64899086837652,2.43661230437477,3,6
"381",31,4.90236519360542,5.89369344211974,5.85674680366656,1,1,1,6.54591187849896,1.15214128549479,8.81814200220703,7.33519845263152,3,1
"382",32,4.07752931223317,10,6.56345181884906,6.96400565302667,1,10,3.71805565229883,3.94792459817254,4.18043941093118,10,3,4
"383",33,9.18226844526055,4.8747166101382,6.7840622435151,1,2.11820233894481,3.39600754847171,9.81461241647294,8.34957488618132,1,7.90203598913638,3,4
"384",34,5.3632579379178,1,1,3.80547981741891,5.22743763709425,6.30033170944672,1,10,2.06395351947959,6.29589040556715,3,1
"385",35,7.4807251797951,4.1446885170794,3.96848132679792,6.37302558805426,3.01793798738943,8.66270367109896,4.71006450097194,10,1,8.78583335416667,3,4
"386",36,6.05389696562283,1,10,2.55621134275759,7.59239139380431,6.00947168823904,10,3.79316612197164,1,8.34498932495072,3,6
"387",37,9.24744239148291,1,10,4.74493090456409,1,10,5.05820298466659,8.36702232213383,1.31453694297648,4.59575528805063,3,4
"388",38,10,1,5.18928223966999,3.65994144463308,1,10,6.77334843727768,10,1.46319206730125,8.24538583588019,3,4
"389",39,1.8045921009811,10,9.64230340858517,6.21099136045317,10,10,10,3.37744197450637,10,6.24084341837113,3,6
"390",40,10,5.23915213854862,10,4.51910454077017,1,4.26049734323068,3.19015181645527,8.24648077583151,1,1,3,4
"391",41,1.27754237271337,10,4.92371457706124,1,5.57637747238858,10,5.21170438009372,10,5.2625946019516,7.39417476243111,3,2
"392",42,2.73238068860388,1.11272756417627,10,2.46247682502732,8.62597525406095,2.44229824487989,5.10808898817275,9.74702428651664,10,8.14447052100716,3,1
"393",43,5.80884833995736,1,2.91783908987264,9.23557445829541,1,7.2531488895675,1,2.22521937655311,9.21336754073613,7.9574129268079,3,1
"394",44,5.48669690363952,6.65225741238121,4.14983889731834,6.17254596550105,1,9.58138322138809,2.36875862393682,8.14622854648256,10,8.41456014382108,3,4
"395",45,9.98781688552574,1,10,10,1,10,6.89435661602799,10,8.90272635277074,7.3645186702898,3,1
"396",46,8.86649812717203,5.96759388638099,10,3.67492316048917,2.35863452588155,9.54481861368104,1,1,10,10,3,1
"397",47,8.79694495529482,1.2615835238428,4.95973189554549,10,1,3.3279643320445,4.27663940921378,1.05264294357637,5.20560376156336,6.24123231831334,3,4
"398",48,10,10,6.74704831868287,3.27282591369299,2.47673732064874,10,3.13051202309421,6.58146047200795,2.08472862784514,10,3,4
"399",49,5.16086291775073,3.66561423954151,10,7.06823065723019,7.01593195556668,7.47689766468587,10,1,10,10,3,6
"400",50,10,10,4.68878888409532,2.14681494434288,1,8.58035315770564,1,7.61875007915173,1,10,3,4
"401",51,10,10,10,4.55129753061054,7.28853060711178,4.1745686290924,7.76534137731985,1.75719457293077,4.92113707094435,6.96436045069444,3,4
"402",52,10,5.64082620160337,1,1,1,4.1348412329687,1,1.08160774243593,2.99272376785719,1.61517013873748,3,4
"403",53,10,2.04736784035317,7.62776129878591,1,5.25255468252399,6.0391003207441,4.06391866468954,6.73433078295465,1,10,3,4
"404",54,5.10188711063578,6.66326000258543,10,10,4.62850335446248,1.43319726076503,10,4.96855950172375,3.2179100454648,4.78372567818012,3,5
"405",55,10,7.62622211679305,10,7.64885705013379,1,5.74275748269473,10,8.93751658503577,10,8.95562173640416,3,4
"406",56,10,8.87166708323677,10,2.10755602027926,1,8.68252925049967,1,4.87499513352326,3.49841000333366,6.91800504502051,3,4
"407",57,10,5.49064036060432,10,1,1,3.16212452557947,10,8.05912399223546,3.37727618467178,1,3,6
"408",58,1.06118624591359,1.89241558770593,1,1.38721357731286,4.48283869603899,10,10,1,4.55166320285495,9.92127816405495,3,2
"409",59,5.80837545975389,3.38548048633821,10,7.46645413361214,3.8967276809231,1,4.80750433814754,5.60268862877114,3.320163605653,9.8864663372297,3,1
"410",60,5.33269765510855,1,4.63008761166815,4.49095257914334,1,7.57987134026183,2.81599672817657,4.92774867125792,5.82485332364646,1,3,1
"411",61,10,3.11169537554035,1.30308929815132,1,7.88324532319458,10,6.90948695726941,5.86692850626971,5.93256487458365,10,3,3
"412",62,10,6.65766139185331,10,6.96057953031945,1.90751480691999,2.04818911695245,6.60343751656862,2.24239844165533,10,7.07661629085371,3,4
"413",63,5.44186844044269,6.03253426656355,8.0498116268805,4.80692314921297,1,10,10,3.80021741745517,3.82029715582975,5.1592177270929,3,6
"414",64,7.97766526038157,1,4.34568875474391,10,1,9.60506417802833,2.00246766567836,8.67641429660801,10,10,3,1
"415",65,1.31434752808599,5.08052820106463,8.87286570166056,1,1.93857616060043,10,5.75216983138206,7.35035739507036,5.91211326928915,4.07098599943044,3,6
"416",66,2.15657763193013,10,9.79394803001334,4.59489617285188,4.16469845495387,7.79509634593923,1.31067620907367,10,5.99491308976237,1,3,5
